"video_id","title","description","published_at","thumbnails","tags","language","category_id","view_count","like_count","comment_count","duration","definition"
"0Z6yfDRVGC4","Nagercoil Style Idli Podi Recipe in Tamil | Instant Side for Idli or Podi Dosa","In this video, we will see how to make idli podi recipe in tamil. This idli podi is made in south india nagerkoil style idli powder. The idli podi is coarser and incorporates cononut has a richer mouth feel to it. This idli podi is a perfect combination for idli or dosas and is always quick and easy to make at home. #idlipodi #idlipodirecipe #idlipowder  Friends, please do try this idli podi at home and having this recipe made will enable you to quickly make a breakfast or dinner and this idli podi can also be used to make a podi dosa as well. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 2 tbsp Channa dal (25 g) 1 tsp Oil 4 tbsp Urad dal (50 g) 2 tbsp Coriander seeds (10 g) 1 tsp Oil 8 Garlic cloves 3 g Asafoetida (1/2 tsp) 8 Red Chillies 2 string Curry leaves 1 small lemom sized Tamarind 1 tsp Oil 1 cup Coconut required Salt","2023-02-22T05:30:00Z","https://i.ytimg.com/vi/0Z6yfDRVGC4/sddefault.jpg","idli podi recipe in tamil, idli podi recipe, idli podi, idli powder, idli side dish recipe, idli side dish in tamil, dosa powder, podi dosa recipe, madras samayal","en","26","191231","3471","258","314","hd"
"SF412VFu60k","Potato Cheese Balls Recipe in Tamil | Evening Snacks Recipe in Tamil","In this video we will see how to make potato cheeseballs recipe in tamil. This is a quick and easy evening snacks recipe in which we are going to make a crispy crust of mashed potatoes and breadcrumbs which enclose a soft cheesy center. This recipe can be made in no time and it can also be served as an appetizer. #snacksrecipe #potatorecipe  Friends, please do try this cheese balls recipe and home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 12 Potato Cheese balls 3 medium Potatoes 2 tbsp Rice flour 2 tbsp Bread crumbs 1/2 tsp Chilli powder 1/2 tsp pepper powder 1 tbsp chopped Coriander leaves required Salt 12 pieces of Mozzarella cheese 2 tbsp Corn flour 2 tbsp Maida required Water 1 cup Bread crumbs Oil for frying","2023-02-17T05:30:52Z","https://i.ytimg.com/vi/SF412VFu60k/sddefault.jpg","potato cheese balls, potato cheese balls in tamil, cheese balls, cheese balls recipe in tamil, madras samayal, evening snacks recipe","en","26","1756847","26116","515","262","hd"
"CkGH8OZN8h0","Pineapple Kesari Recipe in Tamil | How to make Pineapple Rava Kesari at home","In this video we will see how to make pineapple kesari recipe in tamil. In this video we are going to use chunks of pineapple to make a flavorful kesari recipe at home. The pineapple flavor works very well with the taste profile of rava / sooji. This cooking method results in well cooked kesari with well separated grains of sooji rava.  #kesarirecipe #pineapplekesari  Friends, please do try this pineapple rava kesari recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup Pineapple  1 cup Rava 1.25 cup Sugar 1/2 cup Ghee(8 tbsp) 1/3 cup Oil(6 tbsp) pinch of Salt Yellow food color 10 Cashews 2-3 tbsp Raisins 1/4 tsp Cardamom powder","2023-02-15T05:30:03Z","https://i.ytimg.com/vi/CkGH8OZN8h0/sddefault.jpg","kesari recipe in tamil, pineapple kesari, pineapple rava kesari, how to make kesari in tamil, sweet recipes in tamil","en","26","843996","11541","503","299","hd"
"mHVZt0muERY","Strawberry Jelly Cake Recipe in Tamil | Valentine's Day Special Cake Recipe in Tamil","In this video we will see how to make  strawberry jelly cake recipe in tamil. In this recipe, we are going to make a soft and fluffy sponge cake and make a jelly layer on top and layer some strawberries. The cake looks really cool and will be a great hit for special occasions. While, I have used a egg version of the sponge cake, we can also make a eggless sponge as described in this video below. For Eggless sponge cake please follow :  https://www.youtube.com/watch?v=5NrYqZCjpN0 #strawberrycake #strawberryjellycake #jellycake  Friends, please do try this strawberry jelly cake recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For sponge Cake: 2 Eggs 3/4 cup Sugar 1/4 cup Oil 1.5 tsp Vanilla extract (or few drops of Strawberry essence) 1 cup Maida 1 tsp baking powder 1/4 tsp Salt 2 tbsp Milk Bake at 175 C / 350 F for 22-24 min (8 inch pan) For Cream: 1 cup Whipping Cream 4 tbsp powdered Sugar pinch of pink food color For Jelly layer 1/2 cup strawberry pieces 1 tbsp Gelatin 1/4 cup Water 3/4 cup Water 4 tbsp Sugar","2023-02-10T05:30:08Z","https://i.ytimg.com/vi/mHVZt0muERY/sddefault.jpg","strawberry cake, strawberry jelly cake, cake, cake recipes in tamil, jelly cake recipe, madras samayal, valentine's day cake, cake for valentine's day","en","26","217993","4729","308","385","hd"
"AMNt8GKbVEo","Eggless Kajada Recipe in Tamil | Tea Kadai Kajada Recipe in Tamil | Vettu Cake Recipe","In this video we see how to make eggless kajada recipe in tamil. This eggless version of the popular tea kadai snacks is famous in streets all over India. It is also called as vettu cake and has a crispy exterior and a fluffy interior.  #kajada #egglesskajada #vettucake  Friends, please do try this eggless kajada recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 6-7 Eggless Kajada 1/2 cup Sugar(100 g) 3 Cardamom 1 cup Maida 2 tbsp Rava 1 tbsp Rice flour 2 tsp Ghee pinch of Salt pinch of baking Soda Oil for frying","2023-02-08T05:31:59Z","https://i.ytimg.com/vi/AMNt8GKbVEo/sddefault.jpg","tea kadai kajada, tea time snacks, sweet kajada recipe, eggless kajada, tea kadai snacks in tamil, street food recipes in tamil, madras samayal","en","26","264444","4417","339","192","hd"
"_6frETrPrpY","Ellu Mittai Recipe in Tamil | Ellu Mittai with Jaggery","In this video we will see how to make ellu mittai recipe in tamil. In this ellu mittai we are going to make a syrup from jaggery and add our toasted sesame seeds. We have to be very careful with the consistency of the syrup, if it is cooked too long, then the mittai will have a burnt taste and if not cooked long enough the candy will not set. If we set the candy at the right temperature, it will have a good snap to it and will be very flavorful.  #ellumittai #sesamechikki  Friends, please do try this ellu mittai recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup Sesame seeds(150 g) 1 cup Jaggery(200 g) 1/2 tsp Ghee 2-3 tbsp Water","2023-02-03T05:30:06Z","https://i.ytimg.com/vi/_6frETrPrpY/sddefault.jpg","ellu mittai, ellu mittai recipe in tamil, how to make ellu mittai, sesame mittai, ellu mittai with jaggery, sweet recipes in tamil, madras samayal","en","26","200200","3764","350","279","hd"
"Dt7qwo0pIXs","Paneer Mayo Sandwich Recipe in Tamil | Evening Snacks Recipe in Tamil","In this video we will see how to make paneer sandwich recipe at home. This is a great evening snack and for making this sandwich, we are going to make our special sauce with mayo, ketchup, chilli sauce and this creamy sauce can completely replace cheese in the recipe. We are also adding some corn and peas in the recipe to provide additional contrast and texture to the recipe. #paneersandwichrecipe #eveningsnacks  Friends, please do try this paneer sandwich recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 4 Paneer Sandwich 1 tsp Oil / Butter 1/2 Onion 1/2 cup Corn 1/4 cup Peas 1/2 Tomato 100g paneer 1/2 tsp Chilli sauce 1/2 tsp pepper required Salt For the sauce: 4 tbsp Mayonnaise 1.5 tbsp Tomato sauce/Ketchup 1.5 tbsp Chilli sauce 1 tbsp Coriander leaves Butter as required","2023-02-01T05:30:05Z","https://i.ytimg.com/vi/Dt7qwo0pIXs/sddefault.jpg","sandwich recipe, paneer sandwich, paneer mayo sandwich, paneer mayonnaise sandwich, evening sandwich recipe, sandwich recipe in tamil, madras samayal","en","26","516689","8087","351","251","hd"
"crKDao7MvvU","Saravana Bhavan Style Mushroom Kurma Recipe in Tamil","In this video we will see how to male mushroom kurma recipe in tamil. This recipe is made in a similar taste to the kurma served at Saravana Bhavan hotel. The mushrooms still have the texture to them while fully soaked up in the flavor of the curry. The addition of coconut adds additional creaminess to the recipe and thickens it. Friends, please do try this mushroom kurma recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For Coconut Base: 1/2 cup Coconut 1 tsp Poppy seeds 1 tsp fennel seeds 1 small Cinnamon 1 clove 1 Cardamom 10 pepper corns 6-7 Cashews required Water For Mushroom Kurma:  3 tbsp Oil 1 Bay leaf 1 small Cinnamon 1 clove 1 Cardamom 1/2 tsp fennel seeds 1 Onion 1 Tomato 1/4 tsp turmeric powder 1 tsp Garam masala (or Chicken/Mutton masala) 2 tsp Coriander powder 1 tsp Chilli powder 1 tsp Ginger Garlic paste 2 Green Chillies Curry leaves 200 g Mushroom 1/2 cup Green peas required Salt required Water coriander leaves for garnishing","2023-01-25T05:30:54Z","https://i.ytimg.com/vi/crKDao7MvvU/sddefault.jpg","mushroom gravy, mushroom masala, mushroom recipes, mushroom kurma, mushroom kurma in tamil, mushroom kulambu, mushroom recipes in tamil, madras samayal","en","26","367647","5284","333","228","hd"
"sbjJsQeJWOs","Idli  Pops Recipe in Tamil | Idli Snack Recipe in Tamil | Leftover Idli Recipe","In this video we will see how to make idli pops recipe in tamil. This idli snack can be made with left over ildi and when combined with potatoes and spices they transform into a tasty snack recipe. The texture of the idli completely transforms when fried and this fun snack will be enjoyed by people of all ages.  #idlisnack #idlirecipe #snacksrecipe  Friends, please do try this idli snack recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 tsp Oil 1/4 cup Onion 1 green chilli 4-5 Curry leaves 1 Potato 1/4 tsp Garam amsala 1/4 tsp Coriander powder 1/2 tsp Chilli powder required Salt 4 Idli coriander leaves Oil for frying","2023-01-20T05:30:08Z","https://i.ytimg.com/vi/sbjJsQeJWOs/sddefault.jpg","idli snack recipes, idli snacks recipe in tamil, leftover idli recipe, snacks recipes in tamil, idli pops recipe, fried idli recipe, madras samayal","en","26","463460","7318","507","187","hd"
"CYpqkZOJigk","Thadiyangai Sweet Recipe| Agra Petha Recipe in Tamil | White Pumpkin Sweet Recipe in Tamil","In this video we will see how to make thadiyangai sweet recipe in tamil. This sweet is also called as Agra Petha or White Pumpkin Sweet or as Ash gourd sweet. Basically we make a sugar syrup and cook chunks of white pumpkin and it soaks up the sugar syrup and transforms into candy. It's a very easy to make recipe and brings back a lot of good memories. #Thadiyangai #agrapetha #whitepumpkinsweet Friends, please do try this thadiyangai sweet recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 Kg Ash gourd (white Pumpkin) 1 tsp Limestone powder (Chuna) 4 + 4 cup Water   1.5 cup Sugar (300 g) 1/2 cup Water 1/8 tsp Cardamom powder","2023-01-18T05:30:03Z","https://i.ytimg.com/vi/CYpqkZOJigk/sddefault.jpg","agra petha recipe, white pumpkin sweet in tamil, thadiyangai sweet, thadiyangai sweet recipe in tamil, white pumpkin sweet recipe, thadiyangai recipe in tamil, sweet recipes in tamil, ash gourd sweet recipe in tamil","en","26","702789","8247","610","307","hd"
"D5c-C43WsmM","Sweet Pongal Recipe in Tamil | Sakkarai Pongal Recipe in Tamil | Chakkarai Pongal","In this video we will see how to make sweet pongal recipe in tamil. Sakkarai pongal is a great recipe which brings back so many warm memories, the soft fluffy cooked rice and dal with jaggery and roasted nuts is a great way to start the morning. This is pongal recipe is very easy to make and we can make pongal either in a pot or in a pressure cooker. Sweet Pongal in pot :- https://www.youtube.com/watch?v=ESuqXoJj4M0 Sweet Pongal in cooker :- https://www.youtube.com/watch?v=AgWLO_cV7zw Wish you all a very happy Pongal 2023 and have fun. Also, please do make this sweet pongal and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup Raw Rice 1/2 cup Moong Dal 1 cup Milk 1 cup rinsed Water 4.5-5 cup Water 2 cup Jaggery 4+4 tbsp Ghee 1/2 coconut pieces 1/4 cup Cashews 2 tbsp Raisins 1/2 tsp Cardamom pinch of Salt","2023-01-13T05:30:14Z","https://i.ytimg.com/vi/D5c-C43WsmM/sddefault.jpg","sakkarai pongal, sweet pongal recipe, sweet pongal, sweet pongal recipe tamil, chakkarai pongal, sakkarai pongal in cooker, sakkarai pongal in pot, pongal recipe in tamil, breakfast recipes in tamil, madras samayal","en","26","1070453","19361","1577","402","hd"
"BJmAQMlm3oQ","Pachai Payaru Dosai | Pasi Paruppu Dosa Recipe in Tamil | Green Gram Dosa Recipe in Tamil","In this video we will see how to make pachai payaru dosai recipe at home. This pachai payaru/ pasi paruppu / green gram is first sprouted and then these sprouted grain are then ground into batter which is then fermented to make the tasty and healthy dosa batter. These sprouted grains are super healthy and delicious and are packed with nutrients.  #pachaipayarudosai #pasiparuppudosa #greengramdosa  Friends, please do try this pachai payaru dosa recipe at home and share this healthy breakfast recipe with your fiends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1/2 cup Moong Dal 1 cup raw Rice 1 cup Cooked Rice required Salt required Water","2023-01-11T05:30:34Z","https://i.ytimg.com/vi/BJmAQMlm3oQ/sddefault.jpg","moong dal dosa, moong dal dosa in tamil, moong dal dosa recipe, pasi paruppu dosai, pachai payaru dosai, green gram dosa in tamil, dosa recipe in tamil, healthy dosa recipe in tamil, pachai payaru recipe in tamil","en","26","711123","6972","501","292","hd"
"-Xm7uuEc7EI","White Egg Kurma Recipe in Tamil | வெள்ளை குருமா | Muttai Vellai Kuruma","In this video we will see how to make white egg kurma recipe in tamil. This vellai kuruma is made from coconut and cashews and has a rich delicate taste and this kurma is perfect for dosa, appam, idiyappam and chapathi. Compared to the usual spicy egg curry with onions and tomatoes, this recipe offers a milder more mellow flavor. #eggkurma #whitekurma #eggcurry  Friends, please do try this white egg kurma recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For Grinding: 2 tbsp Oil 2 Onion 2 tiny piece Ginger 2 Garlic cloves 4-6 Green chillies 1/2 tsp peppercorn 2 tsp poppy seeds 12 Cashews 1/2 cup Water For the gravy: 2 tbsp Oil 1 Bay leaf 1 small Cinnamon 2 Cloves 2 Cardamom 5 Peppercorn Curry leaves 1/2 tsp Garam masala 1 tsp Cumin powder 1 tsp Coriander powder 1.5 cup Coconut Milk required Water required Salt 6 hard boiled Eggs coriander leaves for garnishing","2023-01-11T05:30:00Z","https://i.ytimg.com/vi/-Xm7uuEc7EI/sddefault.jpg","egg curry, egg curry recipe, white egg kurma recipe, white egg kurma in tamil, muttai vellai kurma in tamil, egg recipes in tamil, madras samayal","en","26","209751","3498","113","263","hd"
"aE26SvOCoJU","Chicken 65 Roast Recipe in Tamil | Spicy Chicken Varuval in Tamil","In this video we will see how to make chicken varuval recipe in tamil. This is a spicy chicken roast which is a great side dish for rice. The chicken pieces are fully seasoned with the masala and the caramelized onions and another texture / dimension to the recipe. Cutting the chicken into small pieces increases the surface area for soaking up the flavor and this chicken roast goes well with rice / biryani. #chickenvaruval #chickenroast #chicken65  Friends, please do try this chicken 65 roast recipe at home and serve it with some hot rice / biryani. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 Egg 1/4 tsp Turmeric powder 1 tsp Garam masala 1 tsp Coriander powder 1 tbsp Chilli powder 1 tbsp Ginger Garlic paste 3 tbsp Curd 2 tbsp Corn flour required Salt 1/2 kg Chicken 6-7 Green Chillies Curry leaves 3-4 tbsp Oil 1 Cinnamon, 2 cloves,2 Cardamom 2 Onion 1/2 tsp Garam masala 1/2 tsp Coriander powder 1 tsp Chilli powder 3 tbsp Curd required Salt","2023-01-06T05:30:01Z","https://i.ytimg.com/vi/aE26SvOCoJU/sddefault.jpg","chicken 65, chicken fry, chicken 65 recipe, chicken varuval, chicken varuval recipe in tamil, chicken roast recipe, chicken roast in tamil, chicken side dish, madras samayal, chicken side dish for rice","en","26","369763","6515","571","295","hd"
"-9dibvpS0Jk","Appala Poori Recipe in Tamil | Pappada Boli Recipe in Tamil | Pappada Vada","In this video we will see how to make pappada poori recipe in tamil. This appala vada is very quick and easy to make and is a crispy snack which is perfect for evenings served with some hot tea/ coffee. The core of appalam introduces a good texture and provides additional crunch and lightness to the recipe. #pappadaboli #pappadavada #appalapoori Friends, please do try this appala poori recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup Rice flour 1/2 tsp Cumin seeds 1 tsp Sesame seeds 1/8 tsp Asafoetida 1 tsp Chilli powder Curry leaves required Salt 15 Appalam required Water Oil for frying","2023-01-04T05:30:00Z","https://i.ytimg.com/vi/-9dibvpS0Jk/sddefault.jpg","pappada boli recipe, pappada vada recipe in tamil, pappada vada, appala boli, appala vada, evening snacks in tamil, madras samayal, appala poori","en","26","92926","2289","304","162","hd"
"ebodIqcQU5Q","Coconut Ice Recipe in Tamil | Coconut Burfi Recipe in Tamil","In this video we will see how to make coconut burfi recipe in tamil. This version is called coconut ice and is usually made with desiccated coconut but I have made this recipe now with fresh grated coconut. This coconut sweet recipe is very easy to make and is very tasty. #coconutice #coconutburfi #coconutsweetrecipe  Friends, please do try this coconut burfi recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 3 cup grated Coconut (300 g) 2 cup Sugar (400 g) 1/2 cup Milk pinch of pink food color","2022-12-30T05:31:34Z","https://i.ytimg.com/vi/ebodIqcQU5Q/sddefault.jpg","coconut ice, coconut burfi, coconut sweet recipe in tamil, burfi recipe in tamil, sweet recipes in tamil, madras samayal","en","26","246418","5028","699","265","hd"
"ttQ_I0xdzQ0","Fish Pickle Recipe in Tamil | Meen Oorugai | மீன் ஊறுகாய் | Meen Urugai in Tamil","In this video we will see how to make fish pickle recipe in tamil. This meen oorgai is a perfect way to store and enjoy fish for a long time. Meen Urugai has enough salt and oil that it can be stored at room temperature for at least 2 months or much longer if stored in a refrigerator. This fish pickle is a perfect combination for curd rice and is an instant side dish which is ready to go. #fishpickle #meenoorugai #meenurugai Friends, please do try this fish pickle recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!! Ingredients: 1/2 kg Fish 1/8 tsp turmeric powder 1/8 tsp Fenugreek powder 1/8 tsp Asafoetida 1 tbsp Chilli powder 1 tbsp Vinegar required Salt 6-8 tbsp Oil 1/2 tsp Mustard seeds 2 dry red chillies 2 tbsp chopped Garlic 2 tbsp chopped Ginger 2 spring Curry leaves 5 Green chillies 1/8 tsp Turmeric powder 1/4 tsp Fenugreek powder 1/8 tsp Asafoetida 1/4 tsp Pepper powder 1 tbsp Kashmiri red chilli powder (or 2 tsp regular chilli powder) 5 tbsp Vinegar 1/4 cup Water required Salt","2022-12-28T05:30:56Z","https://i.ytimg.com/vi/ttQ_I0xdzQ0/sddefault.jpg","fish pickle recipe, fish pickle, how to make fish pickle, meen urugai, meen urugai seivathu eppadi, meen oorgai, fish pickle recipe in tamil","en","26","358939","6175","563","331","hd"
"bPURYYu9VkI","Christmas Cookies Recipe in Tamil | Butter Biscuit Recipe in Tamil","In this video we will see how to make butter cookies recipe in tamil. These butter cookies bake perfectly and are perfect for the holidays. The butter biscuits are so yummy and have a nice texture to them. You can bake these biscuits in a wide variety of shapes for different festivals. #butterbiscuits #buttercookies #biscuitrecipe  Friends, please do try these butter biscuits recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: makes 25 Butter cookies 1/2 cup Sugar (100 g) 150 g Butter (3/4 cup) 1 Egg yolk 1/2 tsp Vanilla extract 1.5 cup Maida (185 g) 1 tbsp Corn flour (10 g) pinch of Salt Oven: Bake at 175 C /350 F for 12-14 min Pan: Bake on medium heat for 14-15 min min We Wish You a Merry Christmas by Twin Musicom is licensed under a Creative Commons Attribution 4.0 license. https://creativecommons.org/licenses/by/4.0/ Artist: http://www.twinmusicom.org/","2022-12-23T05:31:10Z","https://i.ytimg.com/vi/bPURYYu9VkI/sddefault.jpg","christmas cookies recipes, easy christmas cookies, butter biscuit recipe, butter biscuits recipe in tamil, biscuits recipe in tamil, madras samayal, baking recipes in tamil","en","26","262148","4633","557","284","hd"
"OLb5MxOVoYI","Instant Vada Recipe in Tamil | 10 நிமிடத்தில் உடனடி வடை","In this video we will see how to make instant vada recipe in tamil. This vadai can be made very quickly without soaking or grinding. This instant vadai will be great for getting a quick snack for the evening time. In this recipe we are using aval (poha) and potatoes. The potatoes can be easily cooked in the microwave for 8 minutes and the vadais can be ready to go in under 10 minutes. #instantvada #instantvadarecipe #vadairecipe  Friends, please do try this instant vada recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! 1 cup Aval 2 Potatoes 1/2 Onion 2 tbsp Coriander leaves 1 spring Curry leaves 1 Green chilli  1 tsp Ginger 1/4 tsp Garam masala 1/2 tsp Cunin powder 3/4 - 1 tsp Chilli powder 1 tbsp Besan flour 2 tbsp Rice flour required Salt oil for frying","2022-12-21T05:30:08Z","https://i.ytimg.com/vi/OLb5MxOVoYI/sddefault.jpg","aval vadai, aval vadai recipe in tamil, aval vadai in tamil, instant vadai, instant vada, instant vada recipe, instant vada recipe in tamil, quick evening snacks recipe, evening snacks recipe in tamil, madras samayal","en","26","180062","3813","336","248","hd"
"W0vnxXnl8Og","Plum cake recipe in Tamil | Christmas Cake Recipe in Tamil | Fruit Cake Recipe in Tamil","In this video we will see how to make plum cake recipe in tamil. This Christmas cake is made with dried raisins and cherries which are soaked in syrup and this cake is loaded with dried fruits and nuts. The plum cake is baked at a slightly lower temperature (325F/160C) so that it cooks fully without getting burnt on the outside. This version of plum cake is made with eggs but I also have another version Eggless plum cake :- https://www.youtube.com/watch?v=bAwCkDqYIxA #plumcake #christmascake #plumcakerecipe  Friends, please do try this christmas plum cake recipe at home and share it with your friends and family during the holiday season. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking Ingredients: 1/2 cup Sugar(100 g) 1/4 cup hot water For spice mix: 1/2 cup Sugar 2 Cinnamon 4 Cloves 4 Cardamom For Cake Batter:  1 cup Butter (200 g) 2.5 cup black raisins(350 g) 1 tsp orange zest 1/2 cup Water 1/2 cup prunes (or cherry)(50 g) 1/ cup Cashews (50 g) 2 cup Maida (250 g) 1 tsp Baking powder 1/4 tsp Salt Bake at 325 F / 160 C for 75-85 min","2022-12-16T05:30:05Z","https://i.ytimg.com/vi/W0vnxXnl8Og/sddefault.jpg","plum cake, christmas cake, plum cake recipe, plum cake recipe in tamil, christmas cake recipe in tamil, cake recipe in tamil, baking recipes in tamil, madras samayal","en","26","612845","8887","538","382","hd"
"HrhOx7ixIqE","Bonda Chaat Recipe in Tamil | TamilNadu Chaat Recipe | Bonda with Peanut Crunch","In this video we will see how to make a bonda chaat recipe in tamil. Instead of a samosa chat in this recipe we are going to fry some bondas and then make a quick chaat recipe. The addition of sev and peanut crunch (kadalai podi) adds a different contrasting taste and texture to the recipe. This chaat recipe has a wide range of flavors and textures which make it wonderful to eat as a evening snack. #chaatrecipes #streetfood #bonda  Friends, please do try this bonda chaat recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For Peanut crunch: 1/2 cup Peanut 1/2 tsp Oil 4-5 dry red chillies 3 garli cloves 1 small Tamarind curry leaves required Salt For Curd: 1 cup Curd 1/4 tsp Salt 1 tsp Sugar 1/2 tsp Cumin powder For Mint chutney: 1/2 cup Mint leaves 1/2 cup Coriander leaves 1 Green chilli 1 small piece Ginger 1 tsp Lemon juice required Salt required Water For Vada: 1 cup Urad dal 1 Onion 1 tsp Ginger 2 Green chillies Curry leaves 10 pepper crushed 1/2 tsp Asafoetida required Salt For garnishing: chopped Onion chopped Coriander leaves Sev chilli powder","2022-12-14T05:30:03Z","https://i.ytimg.com/vi/HrhOx7ixIqE/sddefault.jpg","bonda, street food, bonda recipe, chaat recipe, bonda chaat recipe, vada chaat recipe, street food recipes in tamil, madras samayal","en","26","227591","4275","440","330","hd"
"vF3eScu2CE8","மைசூர் பாக்கின் தங்கை | Mysore Pak (different version ) | Mohanthal Sweet Recipe","In this video we will see how to make mohanthal recipe in tamil. This is a version of Mysore pak which is very famous in Gujarat. The besan flour and the sugar syrup combination is wonderful for many indian sweets and this sweet recipe also uses the same combination. Compared to the traditional mysore pak, this recipe uses less ghee and adding milk enhances the rich taste of this sweet recipe. #mysorepak #mysorepakrecipe #sweetrecipesintamil  Friends, please do try this different sweet recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 2 cup Besan (200 g) 1/2 cup milk 3/4 cup Ghee(150 g) 1 cup Sugar (200 g) 1/2 cup Water 1/2 tsp Cardamom powder pinch of Salt nuts for garnishing","2022-12-09T05:30:09Z","https://i.ytimg.com/vi/vF3eScu2CE8/sddefault.jpg","mysore pak recipe, mysore pak recipe in tamil, mysore pak, mohanthal recipe, mysore pak without ghee, milk mysore pak, sweet recipes in tamil, madras samayal","en","26","367811","6184","540","327","hd"
"o_jAeL-ziho","இட்லி பொடி | Oil oozing Idli Podi Recipe in Tamil | Thengai podi","In this video we will see how to make idli podi recipe in tamil. This is a coconut idli podi / thengai podi which is made with roasting coconut and then grinding it. This idli podi is very tasty and oozes oil when the coconut is ground in the mixie. This podi is great for idli/ dosa. #idlipodi #podi #dosapodi  Friends please do try this idli podi recipe at home and serve it with some steaming hot idlis. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 tsp Oil 2 inch Ginger (1 tbsp chopped) 10 Garlic (2 tbsp chopped) 15 small onion(4 tbsp chopped) 1/2 tsp Oil 10 Red chillies 1/2 tsp Oil 2 cup grated Coconut 3 piece Tamarind 1/2 tsp Cumin seeds required Salt","2022-12-07T05:30:07Z","https://i.ytimg.com/vi/o_jAeL-ziho/sddefault.jpg","idli podi recipe, how to make idli podi in tamil, idli podi, dosa podi, podi recipe in tamil, idli podi recipe in tamil, madras samayal","en","26","307102","5404","448","268","hd"
"y6rfxMgButI","கார்த்திகை தீபம் அப்பம் | Sweet Appam Recipe in Tamil | Karthigai Deepam Instant Rava Appam In Tamil","In this video we will see how to make karthigai deepam appam recipe in tamil. This is a soft sweet appam which can be made instantly in no time. This appam is made from rava and rice flour and creates a soft and fluffy center when fried in oil. When frying the paniyaram we have to make sure that the oil is at moderate temperature so that they get cooked evenly before getting burnt on the outside. This sweet appam / paniyaram is very popular during the karthigai deepam festival. #appam #sweetappam #instantappam  Friends, please do try this instant appam recipe at home and share it with your friends and family during this festival season. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: makes 12 Rava appam 1 cup Jaggery (150 g) 1/2 cup Water 1 cup Rava 1/2 cup coconut 1/4 cup Rice flour 1/8 tsp Salt 1/2 tsp Cardamom powder 1 tsp Ghee required water Oil for frying","2022-12-02T05:30:14Z","https://i.ytimg.com/vi/y6rfxMgButI/sddefault.jpg","appam recipe, rava appam recipe, rava appam, appam recipe in tamil, sweet appam, sweet appam recipe, sweet appam recipe without banana, instant appam recipe in tamil, sweet paniyaram, sweet paniyaram recipe in tamil, instant paniyaram recipe","en","26","566927","7269","542","278","hd"
